,loan_id,loan_amount,loan_duration,loan_payments,loan_status,client_gender,account_frequency,region,ratio of urban inhabitants ,average salary ,criminal growth,unemploymant growth,enterpreuners ratio,age on loan,account age at loan,trans_type_count_credit,trans_type_mean_credit,trans_amount_mean,trans_amount_min,trans_amount_max,trans_amount_std,trans_amount_last,trans_balance_mean,trans_balance_min,trans_balance_max,trans_balance_std,trans_balance_last,negative_balance,months_until_bankrupt,ops_per_month
189,6421,96768,36,2688,1,1,monthly,north Bohemia,0.598,8965,0.001968503937007874,1.1500000000000004,0.104,28,12,28,0.42424242424242425,566.6136363636364,-64100.0,48172.0,20526.20937210155,-5200.0,51611.34242424242,900.0,117830.9,22929.24381405384,37396.4,0,13,5.5
190,6456,47016,12,3918,1,1,after-transaction,east Bohemia,0.735,8369,-0.0020938877995546053,0.52,0.117,35,8,22,0.5238095238095238,1399.3666666666668,-51800.0,47705.0,18411.845320199693,-14581.0,60382.08571428571,200.0,112901.6,23888.321559448163,58773.2,0,15,5.25
191,6460,48672,36,1352,1,1,monthly,south Moravia,0.33899999999999997,8743,0.001496414971790986,0.5500000000000003,0.111,46,14,34,0.35051546391752575,238.24845360824742,-5880.0,12100.0,2648.5272061056794,-14.6,23050.189690721647,300.0,33484.4,5423.587576531727,23110.0,0,17,6.928571428571429
192,6461,74124,36,2059,1,1,weekly,central Bohemia,0.58,8754,0.0005933067581347919,0.47999999999999954,0.137,57,17,39,0.319672131147541,210.31393442622942,-43200.0,49816.0,15987.369531185042,-1080.0,54371.29918032787,400.0,159765.9,30062.389743314227,25658.0,0,12,7.176470588235294
193,6471,155640,24,6485,1,1,monthly,central Bohemia,0.514,9307,0.004434404283801874,0.5799999999999996,0.118,53,14,27,0.2571428571428571,385.66285714285715,-21700.0,34486.0,10223.163061469557,-14.6,45183.34952380953,500.0,72838.9,13513.4703010347,40494.6,0,6,7.5
194,6474,63360,60,1056,1,0,monthly,east Bohemia,0.608,8208,0.006117460527185043,0.3699999999999999,0.155,39,21,49,0.4117647058823529,215.4235294117647,-7300.0,12138.0,4587.227469071161,-14.6,29108.363865546216,700.0,40733.8,6107.706916241164,25635.0,0,24,5.666666666666667
195,6499,80952,24,3373,1,0,monthly,Prague,1.0,12541,0.01114566294286997,0.14,0.167,48,11,22,0.4074074074074074,532.3944444444444,-22400.0,30354.0,11890.461827732386,150.2,33312.53888888889,1100.0,67529.6,12270.895742079612,28763.7,0,8,4.909090909090909
196,6501,30276,12,2523,-1,1,monthly,south Bohemia,0.67,9104,0.000532187678403824,0.5599999999999998,0.123,57,12,58,0.6304347826086957,270.98478260869564,-18500.0,22708.0,8435.087354732237,-18500.0,31318.872826086954,1000.0,58621.4,12216.3463270595,24930.3,0,9,7.666666666666667
197,6509,55368,24,2307,1,1,monthly,south Moravia,0.747,9624,-0.0011111167484360652,0.71,0.145,54,12,47,0.47959183673469385,126.67959183673467,-34100.0,48139.0,13447.74775955936,10100.0,46061.3193877551,200.0,113350.7,24131.83891162098,12414.4,0,5,8.166666666666666
198,6512,63312,48,1319,1,1,monthly,west Bohemia,0.5920000000000001,8930,0.0024165416171340595,0.6800000000000002,0.108,38,13,35,0.4268292682926829,348.21219512195125,-4600.0,10500.0,2812.955489695835,900.0,22551.77926829268,500.0,31462.9,5522.432869014776,28553.5,0,21,6.3076923076923075
199,6520,91200,24,3800,1,1,monthly,north Bohemia,0.899,10446,-0.0017014888027023646,2.0600000000000005,0.09,38,8,18,0.5,908.7555555555554,-22100.0,34198.0,14394.25999025692,22799.0,32558.533333333333,700.0,76736.9,15743.433555304437,32715.3,0,8,4.5
200,6526,288468,36,8013,1,1,monthly,south Moravia,0.505,8288,-0.0011790135586559245,0.7299999999999995,0.11,36,5,14,0.8235294117647058,2872.970588235294,-23300.0,30950.0,13521.186598712626,26.1,36999.52352941177,600.0,71939.2,16205.72181108147,48665.3,0,6,3.4
201,6535,41952,12,3496,1,0,monthly,east Bohemia,0.763,9425,-0.0011986110939488676,0.78,0.125,22,14,31,0.29523809523809524,234.9790476190476,-25400.0,31462.0,9988.010979859182,134.4,41502.025714285715,500.0,71527.0,13263.348751707794,24687.4,0,7,7.5
202,6540,309600,48,6450,1,0,weekly,north Moravia,0.626,8994,-0.0020519896339144354,0.9900000000000002,0.11,20,11,22,0.39285714285714285,633.7142857142857,-34700.0,58052.0,23275.074268014916,-22389.0,58185.58928571428,400.0,112363.1,20963.728475446504,35488.1,0,5,5.090909090909091
203,6545,191880,60,3198,1,0,monthly,south Bohemia,0.67,9104,0.000532187678403824,0.5599999999999998,0.123,46,9,35,0.40229885057471265,902.541379310345,-59200.0,46829.0,18802.118055294854,12269.0,53685.786206896555,400.0,128539.4,26747.651934377307,78521.0,0,24,9.666666666666666
204,6546,31728,24,1322,1,0,monthly,Prague,1.0,12541,0.01114566294286997,0.14,0.167,44,18,41,0.3504273504273504,280.3666666666667,-19680.0,22267.5,7906.576424876559,-3240.0,31139.747863247863,600.0,56122.8,9913.02291629028,32802.7,0,24,6.5
205,6550,320592,48,6679,1,1,monthly,south Moravia,0.40700000000000003,8544,0.0012835648783702158,0.5700000000000001,0.109,25,15,30,0.3409090909090909,785.7806818181817,-46600.0,60108.0,21262.713062908962,-5800.0,60781.306818181816,500.0,117827.8,21161.10823723557,69148.6,0,10,5.866666666666666
206,6577,51696,24,2154,1,1,monthly,north Moravia,1.0,10673,-0.0013431315033809862,0.6900000000000004,0.1,26,13,44,0.43137254901960786,374.5323529411764,-59600.0,46889.0,21241.171900965554,-9500.0,58226.50490196078,600.0,124339.4,26115.030058226144,38202.2,0,17,7.846153846153846
207,6578,27984,12,2332,1,0,weekly,east Bohemia,0.619,8363,0.0016905015394354445,0.9700000000000002,0.108,46,17,30,0.39473684210526316,241.8473684210526,-25700.0,47513.0,12496.861912693374,-8217.0,30639.86315789474,500.0,82352.4,16237.333801572568,18380.5,0,7,4.470588235294118
208,6580,196080,48,4085,1,0,monthly,west Bohemia,0.855,8624,0.003649092302588682,0.8700000000000001,0.102,35,7,20,0.425531914893617,1848.0297872340425,-35700.0,46888.0,16576.270274321494,-4900.0,49143.96595744681,900.0,97457.4,23182.39661204049,86857.4,0,21,6.714285714285714
209,6585,372120,60,6202,1,0,monthly,south Moravia,0.747,9624,-0.0011111167484360652,0.71,0.145,51,21,71,0.4127906976744186,270.8174418604651,-63300.0,48768.0,21258.89169377205,-12800.0,64044.04593023256,500.0,128495.4,25895.9123556906,46580.5,0,7,8.19047619047619
210,6589,189696,24,7904,1,0,weekly,south Bohemia,0.527,8402,0.0019444660496227735,0.8500000000000001,0.12,50,9,30,0.33707865168539325,995.867415730337,-57600.0,49775.0,19185.851320864356,210.9,54137.10561797753,700.0,125386.9,23400.63444036177,88662.1,0,11,9.88888888888889
211,6591,20832,48,434,1,0,monthly,north Bohemia,0.598,8965,0.001968503937007874,1.1500000000000004,0.104,46,18,47,0.31125827814569534,118.36092715231788,-19700.0,13251.0,4276.905237419124,68.5,21368.909933774834,500.0,41997.9,5923.774708486194,17887.1,0,41,8.38888888888889
212,6594,189696,24,7904,-1,1,monthly,south Moravia,0.519,8441,0.0033712028777238504,1.0300000000000002,0.115,24,4,5,1.0,4500.0,600.0,11500.0,4623.310502226733,2200.0,14900.0,600.0,22500.0,8889.038193190532,22500.0,0,2,1.25
213,6596,91584,24,3816,1,1,monthly,north Bohemia,0.847,8705,0.001562301441951905,1.8600000000000003,0.116,42,7,14,0.45161290322580644,1607.8387096774193,-30600.0,47906.0,21422.380148412976,-27900.0,50765.41612903226,1000.0,83039.4,18234.74108903289,49842.9,0,13,4.428571428571429
214,6598,68112,12,5676,1,1,monthly,north Bohemia,0.805,8867,0.0026586157173756307,0.18999999999999995,0.13,17,17,37,0.25170068027210885,268.1380952380952,-42100.0,57164.0,17044.76002469667,-7500.0,47220.13401360544,300.0,111588.8,19532.468493474174,39416.1,0,6,8.647058823529411
215,6599,72120,12,6010,1,1,monthly,east Bohemia,0.619,8363,0.0016905015394354445,0.9700000000000002,0.108,44,20,40,0.39215686274509803,966.9794117647058,-50700.0,54092.0,21452.914456134986,-7000.0,75686.06568627451,1000.0,109338.9,20598.00230804139,98631.7,0,16,5.1
216,6600,21852,36,607,1,0,monthly,north Bohemia,0.877,9675,-0.0010619949535277395,1.25,0.1,40,6,12,0.6666666666666666,2383.2944444444443,-18100.0,27736.5,13297.319828113626,-26.0,38509.05,700.0,60863.2,15001.855573002804,42899.4,0,70,3.0
217,6613,84120,24,3505,1,1,weekly,north Moravia,0.484,8173,-0.08155614743872595,3.890657894736842,0.124,46,3,12,0.631578947368421,3365.942105263158,-36300.0,47952.0,21047.20841107532,13484.0,56910.689473684215,900.0,89570.9,24271.624057983947,45528.9,0,12,6.333333333333333
218,6624,71460,12,5955,1,0,monthly,south Moravia,0.33899999999999997,8743,0.001496414971790986,0.5500000000000003,0.111,49,10,20,0.46511627906976744,1784.211627906977,-24300.0,48487.0,15446.517466147652,34197.0,47991.53023255814,200.0,82549.0,19235.72960061234,53022.0,0,8,4.3
219,6642,77640,12,6470,1,0,weekly,west Bohemia,0.43799999999999994,8561,0.0014562096941959641,0.64,0.11,26,11,22,0.36666666666666664,513.765,-35000.0,58227.0,20304.337007709768,-6000.0,55570.305,700.0,117489.5,23174.95183686821,30825.8,0,4,5.454545454545454
220,6644,93600,24,3900,1,0,monthly,central Bohemia,0.5529999999999999,8899,-0.006146734854445318,0.5800000000000001,0.149,24,10,21,0.38181818181818183,477.0163636363637,-42900.0,45287.0,14785.065939027592,-3231.0,40078.70727272727,900.0,96108.3,21469.630340267242,26235.8,0,6,5.5
221,6645,140400,36,3900,1,0,monthly,north Moravia,1.0,10673,-0.0013431315033809862,0.6900000000000004,0.1,53,13,22,0.4888888888888889,628.2599999999999,-63200.0,44739.0,19380.17457458899,-5100.0,43563.619999999995,400.0,115000.2,18981.79097613385,28271.8,0,7,3.4615384615384617
222,6647,208320,48,4340,1,1,weekly,west Bohemia,0.5920000000000001,8930,0.0024165416171340595,0.6800000000000002,0.108,26,16,33,0.38823529411764707,519.8023529411765,-29700.0,39060.0,14500.177189565788,-30.0,43944.88941176471,200.0,82981.9,16039.860835602089,44183.1,0,10,5.3125
223,6650,49320,12,4110,-1,1,after-transaction,west Bohemia,0.8,8991,0.0006117305449295695,0.6199999999999999,0.128,48,5,17,0.3469387755102041,319.869387755102,-62700.0,45628.0,17673.643380683712,-11567.0,46576.27755102041,900.0,126833.0,24439.877180919786,15673.6,0,3,9.8
224,6659,56100,60,935,1,0,monthly,south Moravia,1.0,9897,-6.450447661067678e-05,0.3599999999999999,0.14,37,13,28,0.4117647058823529,226.57794117647063,-10700.0,13986.0,5610.398800145166,-6216.0,20158.001470588235,1000.0,45346.1,8426.832211799325,15407.2,0,16,5.230769230769231
225,6667,155880,24,6495,1,1,monthly,north Bohemia,0.623,9065,0.00016665789519849832,0.9299999999999997,0.123,27,21,51,0.3591549295774648,313.8366197183098,-60700.0,49818.0,18418.33745229831,-8305.0,63263.1471830986,1000.0,164648.6,26666.145799399845,44564.6,0,6,6.761904761904762
226,6668,74736,36,2076,1,0,monthly,east Bohemia,0.535,8390,0.0005390351271224508,0.6100000000000003,0.132,28,13,26,0.3880597014925373,496.17761194029845,-20000.0,30918.0,12019.83329243066,-10200.0,37912.99850746268,700.0,62084.0,10605.68811295336,33243.7,0,16,5.153846153846154
227,6676,29784,24,1241,1,1,monthly,west Bohemia,1.0,10787,0.0012907086577216645,0.44999999999999973,0.131,25,4,9,0.75,3160.0166666666664,-11300.0,17241.0,8783.15395710689,-11300.0,27626.083333333332,200.0,49220.3,13131.977125726578,37920.3,0,30,3.0
228,6678,80340,12,6695,1,1,monthly,Prague,1.0,12541,0.01114566294286997,0.14,0.167,18,10,22,0.4230769230769231,1718.1288461538463,-39200.0,61260.0,22922.615188792603,40840.0,61531.59038461539,1100.0,122523.5,26678.258714234544,89342.6,0,13,5.2
229,6686,224604,36,6239,1,0,monthly,west Bohemia,0.5920000000000001,8930,0.0024165416171340595,0.6800000000000002,0.108,18,17,34,0.3655913978494624,433.19677419354844,-40000.0,56152.0,21609.29235832832,-17300.0,57496.98924731183,200.0,109178.4,21234.856010411902,40287.4,0,6,5.470588235294118
230,6687,87840,24,3660,1,1,monthly,central Bohemia,0.413,8598,0.005155690732738636,0.48999999999999977,0.123,13,4,14,0.8235294117647058,2579.2823529411767,-22000.0,32938.0,15010.214805518079,-22000.0,46318.55294117647,500.0,65847.8,20670.97738216307,43847.8,0,11,4.25
231,6694,134784,24,5616,1,1,monthly,north Moravia,0.899,10177,0.0008059231850084271,1.12,0.081,54,9,30,0.5454545454545454,294.8854545454546,-58800.0,43785.0,16638.728676287676,-4900.0,44005.112727272724,900.0,112839.2,25288.200975246633,16218.7,0,2,6.111111111111111
232,6696,89040,60,1484,1,1,monthly,north Moravia,0.535,8909,0.0008751556767309569,1.5499999999999998,0.113,24,13,44,0.5057471264367817,336.85057471264366,-11400.0,15843.0,5561.914755559467,-800.0,30045.399999999998,800.0,46550.2,8832.079278613892,29305.8,0,19,6.6923076923076925
233,6698,247728,48,5161,1,0,weekly,Prague,1.0,12541,0.01114566294286997,0.14,0.167,16,7,23,0.46,1051.0360000000003,-57900.0,48620.0,20129.462529537774,-2539.0,60054.734000000004,200.0,108390.1,23168.339445014884,52551.7,0,10,7.142857142857143
234,6699,7656,24,319,1,1,monthly,east Bohemia,0.59,9060,0.0007852574251155721,0.6599999999999999,0.124,31,12,36,0.4444444444444444,448.8024691358025,-21700.0,31677.0,10984.030000618799,-12800.0,46444.63950617284,600.0,73069.1,12923.560345495733,36353.1,0,113,6.75
235,6704,417060,60,6951,1,1,monthly,west Bohemia,0.556,8843,0.0015312595703723148,0.7800000000000002,0.113,33,19,41,0.5540540540540541,1094.3067567567568,-52700.0,43656.0,16945.540746153332,-14.6,58445.02702702703,200.0,127508.6,25817.73541355227,80978.7,0,11,3.8947368421052633
236,6712,266220,60,4437,1,1,monthly,south Bohemia,0.584,8547,-0.00029725674489709255,0.9900000000000002,0.12,30,17,53,0.3680555555555556,265.00069444444443,-23840.0,33190.0,9870.65015534237,-5200.0,34922.881250000006,900.0,66744.4,11836.447603426754,38159.6,0,8,8.470588235294118
237,6715,220620,60,3677,1,1,monthly,south Bohemia,0.584,8547,-0.00029725674489709255,0.9900000000000002,0.12,52,17,54,0.421875,206.47812500000003,-20500.0,33096.0,10469.033567696924,-14.6,36907.45625,1100.0,70272.7,14352.078379313041,26428.9,0,7,7.529411764705882
238,6721,21072,24,878,1,1,monthly,south Bohemia,0.614,8114,0.0024033917528557157,0.2400000000000002,0.119,29,4,13,0.8666666666666667,2057.806666666667,-5700.0,9738.0,4342.030503687461,-2600.0,21575.686666666665,1100.0,33467.0,9070.837344626276,30867.0,0,35,3.75
239,6725,265320,36,7370,1,1,monthly,east Bohemia,0.705,8541,0.0028126973193272485,0.4600000000000004,0.131,46,21,64,0.43243243243243246,238.44797297297293,-17700.0,26409.0,8594.650650793175,-7000.0,35566.88108108108,700.0,61993.3,9992.57311449955,35289.8,0,4,7.0476190476190474
240,6726,85860,60,1431,1,1,monthly,central Bohemia,0.467,8507,0.005794068673777058,0.18000000000000016,0.132,39,15,47,0.4895833333333333,410.0729166666667,-10300.0,16713.0,5437.715083890895,-14.6,30461.404166666664,1000.0,44713.5,7824.866629042196,39366.8,0,27,6.4
241,6729,74688,12,6224,1,1,monthly,west Bohemia,0.855,8624,0.003649092302588682,0.8700000000000001,0.102,49,16,49,0.4375,258.33214285714297,-38400.0,56019.0,18708.853799686833,-13711.0,48484.62410714286,1100.0,104902.4,20930.650934412955,28933.3,0,4,7.0
242,6732,174048,48,3626,1,1,monthly,east Bohemia,0.728,9538,-0.004114897281338418,0.30000000000000004,0.111,44,11,38,0.5507246376811594,784.6449275362319,-46800.0,49461.0,20505.94743237374,-10800.0,72968.38115942029,600.0,127067.6,23455.92726432901,54140.4,0,14,6.2727272727272725
243,6734,173016,36,4806,1,1,weekly,south Bohemia,0.748,10045,-0.0017390227705052733,0.29000000000000004,0.135,51,10,47,0.5,939.7010638297871,-62700.0,49769.0,20611.488169243366,-25600.0,61799.24361702128,300.0,123928.2,26512.878935391018,88331.6,0,18,9.4
244,6736,288360,60,4806,1,0,after-transaction,Prague,1.0,12541,0.01114566294286997,0.14,0.167,58,4,8,0.8,4345.04,-15200.0,27116.0,13347.710764788262,137.1,33211.759999999995,800.0,58495.8,16686.231188764257,43450.3,0,9,2.5
245,6737,76680,24,3195,1,0,monthly,north Moravia,0.5720000000000001,9893,0.00115360413899182,0.6299999999999999,0.096,46,18,53,0.3706293706293706,190.15034965034968,-38700.0,57554.0,17120.749837575084,-5483.0,62933.474825174824,1000.0,104676.1,21005.680291887616,27191.2,0,8,7.944444444444445
246,6738,230220,36,6395,-1,1,monthly,north Moravia,1.0,10673,-0.0013431315033809862,0.6900000000000004,0.1,51,11,38,0.4634146341463415,77.14268292682928,-59800.0,47953.0,13931.684027646495,-8894.0,27658.48780487805,-2719.7,130801.0,29524.489997327957,6325.5,1,0,7.454545454545454
247,6745,47304,24,1971,1,0,monthly,south Moravia,0.747,9624,-0.0011111167484360652,0.71,0.145,23,17,76,0.4550898203592814,374.00239520958087,-59900.0,49060.0,21120.817481329475,-29500.0,68740.02335329342,400.0,148093.0,30916.763221258978,62458.3,0,31,9.823529411764707
248,6751,85716,36,2381,1,0,monthly,south Bohemia,0.614,8114,0.0024033917528557157,0.2400000000000002,0.119,58,5,15,0.7894736842105263,1921.9473684210527,-15900.0,21430.0,10332.341174969248,-15900.0,31337.257894736842,800.0,52782.7,12288.06300721313,36516.9,0,15,3.8
249,6764,33984,48,708,1,0,monthly,south Moravia,0.747,9624,-0.0011111167484360652,0.71,0.145,23,12,36,0.5142857142857142,635.2242857142857,-14700.0,20196.0,7694.641657945109,-10300.0,38587.76,600.0,55077.5,9896.492445941623,44465.4,0,62,5.833333333333333
250,6785,125340,60,2089,1,0,weekly,Prague,1.0,12541,0.01114566294286997,0.14,0.167,51,15,57,0.44881889763779526,149.66456692913385,-45200.0,49974.0,15744.00196153084,-3713.0,51145.515748031496,500.0,110933.4,22705.18278242659,19007.0,0,9,8.466666666666667
251,6805,45024,48,938,1,1,monthly,north Moravia,0.899,10177,0.0008059231850084271,1.12,0.081,39,7,20,0.5128205128205128,984.2153846153844,-22100.0,31636.5,12758.414420079553,-17800.0,41994.90769230769,800.0,63659.3,13151.510254347311,38384.3,0,40,5.571428571428571
252,6808,227880,36,6330,1,1,monthly,south Moravia,0.747,9624,-0.0011111167484360652,0.71,0.145,38,13,45,0.5421686746987951,647.189156626506,-64600.0,49115.0,15147.828589699904,-8552.0,45134.72168674698,1100.0,153213.7,29551.483054320095,53716.6,0,8,6.384615384615385
253,6810,186384,48,3883,1,0,weekly,north Bohemia,0.853,9317,-0.0006010084453394527,0.5800000000000001,0.097,37,21,82,0.43157894736842106,110.54736842105261,-60600.0,49424.0,19156.863900204855,73.1,61578.30157894737,700.0,129557.3,27339.88746857486,21033.8,0,5,9.047619047619047
254,6816,100224,48,2088,-1,1,monthly,north Moravia,0.899,10177,0.0008059231850084271,1.12,0.081,39,4,15,0.8333333333333334,1743.7277777777776,-15100.0,18792.0,8029.859466267547,-15100.0,28124.933333333334,700.0,46487.1,9838.648370404879,31387.1,0,15,4.5
255,6817,70656,48,1472,1,0,monthly,Prague,1.0,12541,0.01114566294286997,0.14,0.167,44,9,29,0.5471698113207547,424.07547169811323,-26080.0,22317.0,8568.99648632534,-7100.0,32646.850943396224,600.0,55343.2,12948.761537492877,22476.1,0,15,5.888888888888889
256,6818,155616,48,3242,1,1,monthly,north Moravia,0.626,8994,-0.0020519896339144354,0.9900000000000002,0.11,25,23,70,0.4069767441860465,352.8720930232558,-36960.0,26388.0,8611.713428013858,-14600.0,44197.50988372093,200.0,75294.1,11044.494392196431,60694.1,0,18,7.478260869565218
257,6820,38148,12,3179,1,1,monthly,Prague,1.0,12541,0.01114566294286997,0.14,0.167,28,6,18,0.6206896551724138,1645.7206896551722,-20600.0,32706.0,12844.874772157718,-9115.0,37462.09310344827,900.0,62324.6,13293.431805243708,47725.8,0,15,4.833333333333333
258,6836,189300,60,3155,1,0,monthly,south Moravia,0.636,8757,0.002372577040049833,0.5700000000000003,0.096,40,14,42,0.4117647058823529,240.70588235294122,-24960.0,28413.0,8979.907273174736,-14.6,32354.031372549023,800.0,61043.3,12250.079572479322,24552.0,0,7,7.285714285714286
259,6841,172080,48,3585,1,1,monthly,central Bohemia,0.467,10124,0.005494982841753182,-0.020000000000000018,0.141,37,7,25,0.5952380952380952,1385.940476190476,-40100.0,45518.0,17350.244249226984,-14.6,60743.95714285715,200.0,119138.8,21110.31187474146,58209.4,0,16,6.0
260,6863,127080,60,2118,1,0,monthly,east Bohemia,0.535,8390,0.0005390351271224508,0.6100000000000003,0.132,57,5,15,0.625,844.7083333333334,-14800.0,19065.0,8272.421582632085,-12000.0,30060.954166666666,800.0,49590.4,11520.18445104369,20272.8,0,9,4.8
261,6865,29448,12,2454,-1,0,monthly,north Moravia,0.626,8994,-0.0020519896339144354,0.9900000000000002,0.11,48,4,9,0.8181818181818182,3980.9636363636364,-13900.0,22090.0,11190.444367966156,14727.0,28977.436363636363,800.0,43790.6,11482.495155433136,43790.6,0,17,2.75
262,6876,86616,12,7218,1,0,monthly,central Bohemia,0.365,9622,0.0007139363010166982,0.13999999999999996,0.154,32,4,12,0.8,2483.5466666666666,-11100.0,17859.0,7832.35875991998,-11100.0,25714.04666666667,800.0,48353.1,11715.975172745155,37253.1,0,5,3.75
263,6888,39576,12,3298,1,1,monthly,north Bohemia,0.81,9272,0.0015705610234346742,0.4200000000000004,0.118,14,17,53,0.4608695652173913,207.83652173913046,-38400.0,49603.0,14696.09301011625,-9493.0,48944.827826086956,300.0,103467.2,26896.8541402657,23901.1,0,7,6.764705882352941
264,6895,41904,12,3492,1,0,monthly,north Moravia,0.899,10177,0.0008059231850084271,1.12,0.081,20,20,63,0.4405594405594406,274.15944055944055,-51700.0,48546.0,12988.770347779553,-3500.0,36080.38671328671,900.0,129123.0,20303.817120135827,39204.7,0,11,7.15
265,6903,52128,24,2172,1,1,monthly,central Bohemia,0.365,9622,0.0007139363010166982,0.13999999999999996,0.154,34,9,39,0.5492957746478874,828.8014084507042,-27300.0,44473.0,11893.404419130713,-14.6,33459.68028169014,144.2,59944.2,20087.36502977943,58844.8,0,27,7.888888888888889
266,6919,120888,36,3358,1,1,weekly,Prague,1.0,12541,0.01114566294286997,0.14,0.167,50,17,36,0.375,541.81875,-49200.0,48618.0,15871.895928293889,-11100.0,40838.755208333336,600.0,116468.4,21557.464543439626,52014.4,0,15,5.647058823529412
267,6921,86184,12,7182,1,1,monthly,north Moravia,0.899,10177,0.0008059231850084271,1.12,0.081,55,7,16,0.38095238095238093,1027.564285714286,-50500.0,64642.0,24794.068260862376,-18346.0,59935.271428571425,300.0,128146.0,24799.97403787278,43157.5,0,6,6.0
268,6929,36396,12,3033,1,0,weekly,north Moravia,0.512,8369,-0.007293768499399383,1.1499999999999995,0.107,23,22,56,0.35443037974683544,287.8525316455697,-51700.0,48143.0,18416.540680797727,-5119.0,57977.034810126584,800.0,125887.5,25051.25763785537,45480.6,0,14,7.181818181818182
269,6933,188688,48,3931,1,1,monthly,south Moravia,0.747,9624,-0.0011111167484360652,0.71,0.145,30,5,12,0.5454545454545454,1071.809090909091,-24500.0,35378.0,16076.411550968205,-3592.0,42203.17272727273,400.0,71255.7,20050.27841673887,23579.7,0,5,4.4
270,6940,228276,36,6341,1,0,monthly,Prague,1.0,12541,0.01114566294286997,0.14,0.167,35,5,13,0.65,2685.4,-9100.0,22288.0,9740.218800201024,14859.0,41402.134999999995,500.0,60236.6,14856.81419017355,53707.9,0,8,4.0
271,6944,46176,48,962,1,0,monthly,south Moravia,0.40700000000000003,8544,0.0012835648783702158,0.5700000000000001,0.109,30,5,11,0.6470588235294118,2277.94705882353,-13400.0,18109.0,11531.204466312141,-700.0,33613.105882352946,1000.0,54705.1,13279.637852717908,38725.1,0,40,3.4
272,6949,104712,24,4363,1,1,weekly,west Bohemia,0.5920000000000001,8930,0.0024165416171340595,0.6800000000000002,0.108,25,19,50,0.46296296296296297,278.84537037037035,-44800.0,48996.0,17185.714118251748,-13386.0,52379.128703703704,300.0,119752.3,25655.51365409269,30115.3,0,6,5.684210526315789
273,6950,104712,24,4363,1,0,monthly,north Moravia,1.0,10673,-0.0013431315033809862,0.6900000000000004,0.1,50,23,72,0.3769633507853403,114.1429319371728,-56400.0,49831.0,18724.49067730168,200.0,57357.84345549738,400.0,147603.2,27075.74205832393,25947.2,0,5,8.304347826086957
274,6955,244368,48,5091,1,0,after-transaction,south Moravia,0.43700000000000006,8403,0.0049124343257443085,-0.020000000000000462,0.105,25,16,64,0.4444444444444444,598.5715277777778,-57200.0,49769.0,24416.12085606832,-5700.0,75924.24097222222,200.0,143453.3,25561.827684429158,86194.1,0,16,9.0
275,6960,76416,24,3184,1,0,monthly,Prague,1.0,12541,0.01114566294286997,0.14,0.167,57,22,57,0.37254901960784315,80.1503267973856,-21400.0,28659.0,9723.059727518119,-4087.0,31375.160784313724,8686.4,64494.1,11990.873356406239,12262.9,0,3,6.954545454545454
276,6961,176148,36,4893,1,1,monthly,north Bohemia,0.598,8965,0.001968503937007874,1.1500000000000004,0.104,32,5,9,0.6923076923076923,4122.515384615385,-30400.0,34881.0,24061.429211805844,209.3,47154.5,1100.0,83783.4,21431.237856261745,53592.6,0,10,2.6
277,6965,139536,24,5814,1,1,monthly,south Moravia,0.5379999999999999,8814,-0.00044954494177120704,0.9800000000000004,0.107,53,19,67,0.40606060606060607,221.04848484848486,-53200.0,49193.0,20673.367248672585,-7400.0,63889.87393939393,800.0,151546.9,30644.157075754654,36472.9,0,6,8.68421052631579
278,6985,113796,36,3161,1,0,after-transaction,south Moravia,1.0,9897,-6.450447661067678e-05,0.3599999999999999,0.14,24,11,25,0.3472222222222222,472.9736111111112,-21074.0,28446.0,10100.653199432667,-3500.0,36840.57361111111,500.0,58022.1,11410.835423144199,34054.0,0,10,6.545454545454546
279,6986,151728,48,3161,-1,0,monthly,north Moravia,1.0,10673,-0.0013431315033809862,0.6900000000000004,0.1,18,9,28,0.49122807017543857,464.7105263157895,-27000.0,48906.0,13894.854885772387,2300.0,30491.098245614037,-669.7,82784.6,24000.12499806356,26488.7,1,8,6.333333333333333
280,6992,133968,48,2791,1,0,monthly,east Bohemia,0.619,8363,0.0016905015394354445,0.9700000000000002,0.108,53,8,23,0.2911392405063291,439.6151898734178,-60800.0,49512.0,17192.9872368186,-993.0,46772.315189873414,200.0,117458.5,22590.104308053575,34729.5,0,12,9.875
281,6995,96168,12,8014,1,1,weekly,south Moravia,0.747,9624,-0.0011111167484360652,0.71,0.145,24,20,84,0.5637583892617449,24.226174496644347,-53500.0,46253.0,14642.147519863054,-14700.0,50492.688590604026,600.0,138010.1,21691.134254741817,3609.3,0,0,7.45
282,6996,126600,24,5275,1,0,monthly,east Bohemia,0.728,9538,-0.004114897281338418,0.30000000000000004,0.111,56,23,46,0.3484848484848485,369.0969696969697,-32400.0,47472.0,17524.98914247332,-21000.0,47118.99318181818,400.0,94043.3,17179.81146303782,48720.6,0,9,5.739130434782608
283,6998,97632,12,8136,1,1,monthly,south Bohemia,0.67,9104,0.000532187678403824,0.5599999999999998,0.123,25,10,20,0.3076923076923077,635.8492307692305,-54700.0,73224.0,24327.111847324286,-16800.0,53379.12769230769,1100.0,119900.1,22871.826586869844,41330.1,0,5,6.5
