account_id;district_id;account_frequency;account_date;Day;Month;Year;account_frequency_after-transaction;account_frequency_monthly;account_frequency_weekly
7106;1;1;1993-11-27;27;11;1993;0;1;0
1952;70;1;1993-11-28;28;11;1993;0;1;0
651;72;1;1993-11-28;28;11;1993;0;1;0
2989;4;1;1993-11-28;28;11;1993;0;1;0
1499;47;1;1993-11-28;28;11;1993;0;1;0
426;1;1;1993-11-29;29;11;1993;0;1;0
3570;44;1;1993-11-29;29;11;1993;0;1;0
4237;18;1;1993-11-29;29;11;1993;0;1;0
2739;59;1;1993-11-29;29;11;1993;0;1;0
4526;63;1;1993-11-29;29;11;1993;0;1;0
1621;75;1;1993-12-01;1;12;1993;0;1;0
344;54;1;1993-12-01;1;12;1993;0;1;0
1359;8;1;1993-12-02;2;12;1993;0;1;0
290;56;1;1993-12-02;2;12;1993;0;1;0
66;48;0;1993-12-03;3;12;1993;1;0;0
1314;48;1;1993-12-03;3;12;1993;0;1;0
3145;4;1;1993-12-03;3;12;1993;0;1;0
1204;29;1;1993-12-03;3;12;1993;0;1;0
437;43;1;1993-12-03;3;12;1993;0;1;0
2063;1;1;1993-12-04;4;12;1993;0;1;0
3087;15;1;1993-12-04;4;12;1993;0;1;0
2588;5;1;1993-12-04;4;12;1993;0;1;0
956;74;1;1993-12-05;5;12;1993;0;1;0
597;41;1;1993-12-05;5;12;1993;0;1;0
3129;5;1;1993-12-05;5;12;1993;0;1;0
884;2;1;1993-12-07;7;12;1993;0;1;0
4264;28;1;1993-12-07;7;12;1993;0;1;0
3223;1;1;1993-12-07;7;12;1993;0;1;0
737;34;1;1993-12-08;8;12;1993;0;1;0
2306;38;1;1993-12-08;8;12;1993;0;1;0
1673;53;1;1993-12-08;8;12;1993;0;1;0
7106;11;1;1993-12-08;8;12;1993;0;1;0
3345;22;1;1993-12-08;8;12;1993;0;1;0
1970;8;1;1993-12-08;8;12;1993;0;1;0
2504;16;1;1993-12-09;9;12;1993;0;1;0
358;12;1;1993-12-09;9;12;1993;0;1;0
2980;66;1;1993-12-09;9;12;1993;0;1;0
3918;53;1;1993-12-09;9;12;1993;0;1;0
1680;59;1;1993-12-10;10;12;1993;0;1;0
3039;1;1;1993-12-10;10;12;1993;0;1;0
3380;64;1;1993-12-10;10;12;1993;0;1;0
2128;22;1;1993-12-10;10;12;1993;0;1;0
903;47;1;1993-12-10;10;12;1993;0;1;0
1762;28;1;1993-12-11;11;12;1993;0;1;0
61;70;1;1993-12-11;11;12;1993;0;1;0
391;36;1;1993-12-11;11;12;1993;0;1;0
2305;1;1;1993-12-11;11;12;1993;0;1;0
1588;67;1;1993-12-11;11;12;1993;0;1;0
183;43;1;1993-12-12;12;12;1993;0;1;0
365;74;1;1993-12-12;12;12;1993;0;1;0
2476;32;1;1993-12-12;12;12;1993;0;1;0
347;65;1;1993-12-13;13;12;1993;0;1;0
1877;76;1;1993-12-13;13;12;1993;0;1;0
3196;1;1;1993-12-13;13;12;1993;0;1;0
2928;55;1;1993-12-14;14;12;1993;0;1;0
1225;4;1;1993-12-14;14;12;1993;0;1;0
3825;7;1;1993-12-14;14;12;1993;0;1;0
180;55;2;1993-12-14;14;12;1993;0;0;1
2813;24;1;1993-12-15;15;12;1993;0;1;0
1605;72;1;1993-12-16;16;12;1993;0;1;0
1792;7;1;1993-12-16;16;12;1993;0;1;0
1604;54;1;1993-12-16;16;12;1993;0;1;0
883;1;1;1993-12-17;17;12;1993;0;1;0
441;27;2;1993-12-17;17;12;1993;0;0;1
3429;73;1;1993-12-17;17;12;1993;0;1;0
4514;69;1;1993-12-18;18;12;1993;0;1;0
1088;32;1;1993-12-19;19;12;1993;0;1;0
3094;56;1;1993-12-20;20;12;1993;0;1;0
1768;15;1;1993-12-20;20;12;1993;0;1;0
2768;73;1;1993-12-20;20;12;1993;0;1;0
2257;57;1;1993-12-21;21;12;1993;0;1;0
1882;1;1;1993-12-21;21;12;1993;0;1;0
719;30;1;1993-12-21;21;12;1993;0;1;0
5092;74;1;1993-12-21;21;12;1993;0;1;0
3292;1;1;1993-12-21;21;12;1993;0;1;0
3604;75;1;1993-12-22;22;12;1993;0;1;0
2733;76;1;1993-12-22;22;12;1993;0;1;0
3669;76;1;1993-12-22;22;12;1993;0;1;0
1940;52;1;1993-12-22;22;12;1993;0;1;0
3056;55;1;1993-12-22;22;12;1993;0;1;0
1419;33;1;1993-12-22;22;12;1993;0;1;0
2971;76;2;1993-12-23;23;12;1993;0;0;1
1959;62;1;1993-12-24;24;12;1993;0;1;0
3164;33;1;1993-12-24;24;12;1993;0;1;0
3197;1;1;1993-12-25;25;12;1993;0;1;0
2770;42;1;1993-12-25;25;12;1993;0;1;0
7106;59;1;1993-12-27;27;12;1993;0;1;0
1080;55;1;1993-12-27;27;12;1993;0;1;0
6148;74;1;1993-12-27;27;12;1993;0;1;0
2010;1;1;1993-12-27;27;12;1993;0;1;0
3135;72;1;1993-12-27;27;12;1993;0;1;0
1098;47;1;1993-12-28;28;12;1993;0;1;0
100;41;1;1993-12-28;28;12;1993;0;1;0
2913;8;1;1993-12-28;28;12;1993;0;1;0
1153;35;1;1993-12-29;29;12;1993;0;1;0
1635;19;1;1993-12-29;29;12;1993;0;1;0
2842;14;1;1993-12-29;29;12;1993;0;1;0
3759;1;1;1993-12-29;29;12;1993;0;1;0
3594;29;1;1993-12-30;30;12;1993;0;1;0
2778;38;1;1993-12-30;30;12;1993;0;1;0
2161;15;2;1993-12-30;30;12;1993;0;0;1
2789;14;1;1994-01-01;1;1;1994;0;1;0
1552;18;1;1994-01-02;2;1;1994;0;1;0
628;72;1;1994-01-03;3;1;1994;0;1;0
1458;29;1;1994-01-03;3;1;1994;0;1;0
2673;34;1;1994-01-04;4;1;1994;0;1;0
1788;1;1;1994-01-04;4;1;1994;0;1;0
1193;29;1;1994-01-05;5;1;1994;0;1;0
969;19;1;1994-01-08;8;1;1994;0;1;0
1512;1;1;1994-01-08;8;1;1994;0;1;0
3997;62;1;1994-01-13;13;1;1994;0;1;0
2179;1;2;1994-01-14;14;1;1994;0;0;1
1164;35;1;1994-01-14;14;1;1994;0;1;0
4774;66;1;1994-01-14;14;1;1994;0;1;0
4413;74;2;1994-01-15;15;1;1994;0;0;1
1824;52;1;1994-01-17;17;1;1994;0;1;0
1231;7;1;1994-01-18;18;1;1994;0;1;0
2664;58;1;1994-01-20;20;1;1994;0;1;0
1627;1;1;1994-01-20;20;1;1994;0;1;0
7106;10;1;1994-01-21;21;1;1994;0;1;0
2326;70;1;1994-01-24;24;1;1994;0;1;0
4356;47;1;1994-01-26;26;1;1994;0;1;0
3667;55;1;1994-01-26;26;1;1994;0;1;0
742;77;1;1994-01-28;28;1;1994;0;1;0
2538;42;1;1994-01-30;30;1;1994;0;1;0
127;29;1;1994-02-02;2;2;1994;0;1;0
726;76;1;1994-02-03;3;2;1994;0;1;0
4907;42;1;1994-02-06;6;2;1994;0;1;0
2628;64;0;1994-02-06;6;2;1994;1;0;0
3898;70;1;1994-02-07;7;2;1994;0;1;0
6472;61;1;1994-02-08;8;2;1994;0;1;0
1770;65;1;1994-02-08;8;2;1994;0;1;0
2472;60;1;1994-02-08;8;2;1994;0;1;0
1159;49;1;1994-02-09;9;2;1994;0;1;0
4418;66;1;1994-02-09;9;2;1994;0;1;0
1470;19;1;1994-02-10;10;2;1994;0;1;0
1813;47;1;1994-02-11;11;2;1994;0;1;0
4416;14;1;1994-02-12;12;2;1994;0;1;0
2315;75;1;1994-02-13;13;2;1994;0;1;0
3876;69;1;1994-02-13;13;2;1994;0;1;0
4329;1;1;1994-02-17;17;2;1994;0;1;0
3184;1;1;1994-02-18;18;2;1994;0;1;0
370;25;1;1994-02-18;18;2;1994;0;1;0
1317;56;1;1994-02-18;18;2;1994;0;1;0
2675;1;1;1994-02-19;19;2;1994;0;1;0
3840;76;1;1994-02-19;19;2;1994;0;1;0
4009;56;1;1994-02-20;20;2;1994;0;1;0
3886;1;1;1994-02-20;20;2;1994;0;1;0
3445;1;1;1994-02-22;22;2;1994;0;1;0
2482;1;1;1994-02-23;23;2;1994;0;1;0
2361;28;1;1994-02-25;25;2;1994;0;1;0
974;29;1;1994-02-25;25;2;1994;0;1;0
2959;8;1;1994-02-25;25;2;1994;0;1;0
1880;76;1;1994-02-25;25;2;1994;0;1;0
3355;70;1;1994-02-26;26;2;1994;0;1;0
2501;30;1;1994-02-26;26;2;1994;0;1;0
1073;73;1;1994-02-27;27;2;1994;0;1;0
7106;1;0;1994-02-27;27;2;1994;1;0;0
3101;1;1;1994-02-27;27;2;1994;0;1;0
2568;17;1;1994-03-02;2;3;1994;0;1;0
1169;49;0;1994-03-02;2;3;1994;1;0;0
3684;23;1;1994-03-04;4;3;1994;0;1;0
1406;50;1;1994-03-04;4;3;1994;0;1;0
71;1;1;1994-03-05;5;3;1994;0;1;0
3528;10;1;1994-03-05;5;3;1994;0;1;0
3405;36;1;1994-03-07;7;3;1994;0;1;0
6118;1;2;1994-03-07;7;3;1994;0;0;1
2382;59;1;1994-03-08;8;3;1994;0;1;0
1570;1;1;1994-03-12;12;3;1994;0;1;0
1511;51;0;1994-03-13;13;3;1994;1;0;0
1237;9;1;1994-03-13;13;3;1994;0;1;0
3307;30;1;1994-03-13;13;3;1994;0;1;0
3378;55;1;1994-03-14;14;3;1994;0;1;0
989;19;1;1994-03-14;14;3;1994;0;1;0
3253;71;0;1994-03-15;15;3;1994;1;0;0
1626;3;1;1994-03-15;15;3;1994;0;1;0
289;1;1;1994-03-17;17;3;1994;0;1;0
1987;54;1;1994-03-17;17;3;1994;0;1;0
817;5;1;1994-03-18;18;3;1994;0;1;0
2228;34;1;1994-03-19;19;3;1994;0;1;0
904;1;1;1994-03-20;20;3;1994;0;1;0
3824;41;1;1994-03-20;20;3;1994;0;1;0
3599;63;1;1994-03-20;20;3;1994;0;1;0
22;1;1;1994-03-23;23;3;1994;0;1;0
470;64;1;1994-03-23;23;3;1994;0;1;0
1273;37;1;1994-03-25;25;3;1994;0;1;0
237;50;1;1994-03-25;25;3;1994;0;1;0
59;43;1;1994-03-27;27;3;1994;0;1;0
572;32;1;1994-03-27;27;3;1994;0;1;0
1269;52;1;1994-03-28;28;3;1994;0;1;0
855;1;1;1994-03-28;28;3;1994;0;1;0
3183;45;1;1994-04-01;1;4;1994;0;1;0
1969;5;1;1994-04-02;2;4;1994;0;1;0
2799;54;2;1994-04-03;3;4;1994;0;0;1
1042;43;1;1994-04-03;3;4;1994;0;1;0
1158;50;1;1994-04-03;3;4;1994;0;1;0
2713;26;1;1994-04-03;3;4;1994;0;1;0
740;28;1;1994-04-04;4;4;1994;0;1;0
493;26;1;1994-04-05;5;4;1994;0;1;0
2067;76;1;1994-04-07;7;4;1994;0;1;0
3804;7;1;1994-04-07;7;4;1994;0;1;0
4259;66;1;1994-04-08;8;4;1994;0;1;0
2886;1;1;1994-04-08;8;4;1994;0;1;0
761;43;1;1994-04-09;9;4;1994;0;1;0
1918;24;1;1994-04-10;10;4;1994;0;1;0
3036;10;1;1994-04-10;10;4;1994;0;1;0
3259;1;1;1994-04-11;11;4;1994;0;1;0
4408;71;2;1994-04-11;11;4;1994;0;0;1
2009;17;1;1994-04-14;14;4;1994;0;1;0
1194;1;1;1994-04-15;15;4;1994;0;1;0
3718;63;1;1994-04-16;16;4;1994;0;1;0
3201;4;1;1994-04-17;17;4;1994;0;1;0
460;1;1;1994-04-18;18;4;1994;0;1;0
784;59;1;1994-04-19;19;4;1994;0;1;0
3714;2;2;1994-04-21;21;4;1994;0;0;1
2154;63;1;1994-04-21;21;4;1994;0;1;0
1256;38;1;1994-04-21;21;4;1994;0;1;0
1353;51;1;1994-04-21;21;4;1994;0;1;0
1820;10;1;1994-04-22;22;4;1994;0;1;0
2494;74;1;1994-04-23;23;4;1994;0;1;0
2399;1;1;1994-04-26;26;4;1994;0;1;0
343;18;1;1994-04-26;26;4;1994;0;1;0
575;38;1;1994-04-26;26;4;1994;0;1;0
900;48;1;1994-04-26;26;4;1994;0;1;0
1467;37;1;1994-04-27;27;4;1994;0;1;0
31;68;1;1994-04-27;27;4;1994;0;1;0
1375;19;1;1994-04-27;27;4;1994;0;1;0
1371;1;1;1994-04-27;27;4;1994;0;1;0
844;53;1;1994-04-28;28;4;1994;0;1;0
908;62;1;1994-04-29;29;4;1994;0;1;0
3134;48;1;1994-04-29;29;4;1994;0;1;0
2092;1;1;1994-04-29;29;4;1994;0;1;0
3747;1;1;1994-05-01;1;5;1994;0;1;0
277;32;0;1994-05-01;1;5;1994;1;0;0
3595;30;1;1994-05-01;1;5;1994;0;1;0
2511;40;1;1994-05-01;1;5;1994;0;1;0
1388;29;1;1994-05-02;2;5;1994;0;1;0
4245;52;1;1994-05-02;2;5;1994;0;1;0
3838;3;1;1994-05-02;2;5;1994;0;1;0
543;64;1;1994-05-03;3;5;1994;0;1;0
3653;31;1;1994-05-03;3;5;1994;0;1;0
524;61;1;1994-05-03;3;5;1994;0;1;0
82;26;1;1994-05-03;3;5;1994;0;1;0
3912;2;1;1994-05-04;4;5;1994;0;1;0
1949;41;1;1994-05-04;4;5;1994;0;1;0
1865;1;1;1994-05-04;4;5;1994;0;1;0
451;11;1;1994-05-05;5;5;1994;0;1;0
50;1;1;1994-05-06;6;5;1994;0;1;0
1184;14;1;1994-05-06;6;5;1994;0;1;0
363;1;1;1994-05-06;6;5;1994;0;1;0
2454;8;1;1994-05-07;7;5;1994;0;1;0
2847;75;1;1994-05-08;8;5;1994;0;1;0
2740;14;1;1994-05-08;8;5;1994;0;1;0
1871;48;1;1994-05-10;10;5;1994;0;1;0
7106;20;1;1994-05-10;10;5;1994;0;1;0
266;47;1;1994-05-11;11;5;1994;0;1;0
1879;10;1;1994-05-13;13;5;1994;0;1;0
2259;64;1;1994-05-14;14;5;1994;0;1;0
609;63;1;1994-05-15;15;5;1994;0;1;0
7106;74;1;1994-05-16;16;5;1994;0;1;0
2375;29;1;1994-05-16;16;5;1994;0;1;0
216;38;1;1994-05-16;16;5;1994;0;1;0
56;50;1;1994-05-16;16;5;1994;0;1;0
7106;60;1;1994-05-17;17;5;1994;0;1;0
649;69;2;1994-05-17;17;5;1994;0;0;1
2996;54;1;1994-05-17;17;5;1994;0;1;0
1509;51;1;1994-05-19;19;5;1994;0;1;0
2170;1;0;1994-05-19;19;5;1994;1;0;0
2001;75;1;1994-05-19;19;5;1994;0;1;0
2903;38;1;1994-05-19;19;5;1994;0;1;0
3717;56;1;1994-05-20;20;5;1994;0;1;0
4195;67;1;1994-05-21;21;5;1994;0;1;0
2496;51;1;1994-05-21;21;5;1994;0;1;0
7106;31;2;1994-05-22;22;5;1994;0;0;1
3636;21;1;1994-05-22;22;5;1994;0;1;0
1826;5;1;1994-05-22;22;5;1994;0;1;0
2227;31;2;1994-05-22;22;5;1994;0;0;1
2749;1;1;1994-05-23;23;5;1994;0;1;0
535;35;1;1994-05-24;24;5;1994;0;1;0
4066;72;1;1994-05-24;24;5;1994;0;1;0
2662;71;1;1994-05-24;24;5;1994;0;1;0
1053;57;1;1994-05-25;25;5;1994;0;1;0
7106;8;1;1994-05-26;26;5;1994;0;1;0
1838;68;1;1994-05-26;26;5;1994;0;1;0
3037;44;1;1994-05-26;26;5;1994;0;1;0
3372;23;1;1994-05-26;26;5;1994;0;1;0
985;32;1;1994-05-29;29;5;1994;0;1;0
6924;74;1;1994-06-01;1;6;1994;0;1;0
3484;22;1;1994-06-01;1;6;1994;0;1;0
700;20;1;1994-06-01;1;6;1994;0;1;0
3289;1;1;1994-06-02;2;6;1994;0;1;0
2638;5;1;1994-06-02;2;6;1994;0;1;0
7106;70;1;1994-06-04;4;6;1994;0;1;0
1634;77;1;1994-06-04;4;6;1994;0;1;0
4825;15;1;1994-06-04;4;6;1994;0;1;0
3650;8;1;1994-06-05;5;6;1994;0;1;0
7106;44;2;1994-06-05;5;6;1994;0;0;1
2922;16;1;1994-06-06;6;6;1994;0;1;0
693;2;1;1994-06-06;6;6;1994;0;1;0
2260;1;1;1994-06-07;7;6;1994;0;1;0
538;70;1;1994-06-07;7;6;1994;0;1;0
548;16;1;1994-06-07;7;6;1994;0;1;0
941;8;1;1994-06-08;8;6;1994;0;1;0
2155;58;1;1994-06-08;8;6;1994;0;1;0
4519;8;1;1994-06-08;8;6;1994;0;1;0
3539;42;1;1994-06-08;8;6;1994;0;1;0
6511;72;1;1994-06-10;10;6;1994;0;1;0
2569;2;1;1994-06-10;10;6;1994;0;1;0
43;36;1;1994-06-12;12;6;1994;0;1;0
1047;46;1;1994-06-13;13;6;1994;0;1;0
3479;22;1;1994-06-14;14;6;1994;0;1;0
2868;1;1;1994-06-15;15;6;1994;0;1;0
4328;72;1;1994-06-17;17;6;1994;0;1;0
5628;61;1;1994-06-17;17;6;1994;0;1;0
3160;22;1;1994-06-19;19;6;1994;0;1;0
1856;26;1;1994-06-19;19;6;1994;0;1;0
154;46;1;1994-06-21;21;6;1994;0;1;0
3030;65;1;1994-06-22;22;6;1994;0;1;0
1938;1;1;1994-06-25;25;6;1994;0;1;0
1870;10;1;1994-06-25;25;6;1994;0;1;0
3275;74;1;1994-06-29;29;6;1994;0;1;0
7106;2;1;1994-06-29;29;6;1994;0;1;0
7106;1;2;1994-07-01;1;7;1994;0;0;1
3805;9;1;1994-07-02;2;7;1994;0;1;0
200;17;1;1994-07-03;3;7;1994;0;1;0
2471;6;1;1994-07-03;3;7;1994;0;1;0
352;39;1;1994-07-04;4;7;1994;0;1;0
1291;1;1;1994-07-04;4;7;1994;0;1;0
161;28;1;1994-07-04;4;7;1994;0;1;0
711;70;1;1994-07-06;6;7;1994;0;1;0
964;26;1;1994-07-08;8;7;1994;0;1;0
1012;65;1;1994-07-09;9;7;1994;0;1;0
4276;43;1;1994-07-09;9;7;1994;0;1;0
901;60;1;1994-07-10;10;7;1994;0;1;0
7106;52;2;1994-07-10;10;7;1994;0;0;1
90;1;1;1994-07-13;13;7;1994;0;1;0
5574;13;2;1994-07-14;14;7;1994;0;0;1
741;54;1;1994-07-14;14;7;1994;0;1;0
2819;35;1;1994-07-16;16;7;1994;0;1;0
478;58;1;1994-07-16;16;7;1994;0;1;0
2615;68;1;1994-07-17;17;7;1994;0;1;0
3503;1;1;1994-07-17;17;7;1994;0;1;0
3921;18;1;1994-07-17;17;7;1994;0;1;0
662;21;1;1994-07-18;18;7;1994;0;1;0
2654;56;1;1994-07-21;21;7;1994;0;1;0
7106;65;0;1994-07-22;22;7;1994;1;0;0
2470;16;1;1994-07-23;23;7;1994;0;1;0
427;8;1;1994-07-24;24;7;1994;0;1;0
709;19;1;1994-07-25;25;7;1994;0;1;0
629;31;1;1994-07-25;25;7;1994;0;1;0
2606;1;1;1994-07-27;27;7;1994;0;1;0
6738;62;1;1994-07-28;28;7;1994;0;1;0
2912;74;1;1994-07-30;30;7;1994;0;1;0
4995;20;2;1994-08-01;1;8;1994;0;0;1
1022;33;2;1994-08-01;1;8;1994;0;0;1
1797;24;1;1994-08-01;1;8;1994;0;1;0
3497;76;1;1994-08-02;2;8;1994;0;1;0
1848;1;1;1994-08-04;4;8;1994;0;1;0
582;12;1;1994-08-05;5;8;1994;0;1;0
3167;18;1;1994-08-08;8;8;1994;0;1;0
1579;57;1;1994-08-09;9;8;1994;0;1;0
610;74;1;1994-08-11;11;8;1994;0;1;0
3536;24;1;1994-08-11;11;8;1994;0;1;0
1017;14;1;1994-08-11;11;8;1994;0;1;0
3017;75;1;1994-08-12;12;8;1994;0;1;0
3112;38;1;1994-08-12;12;8;1994;0;1;0
1360;71;1;1994-08-14;14;8;1994;0;1;0
2747;1;1;1994-08-14;14;8;1994;0;1;0
7106;1;1;1994-08-16;16;8;1994;0;1;0
1398;62;1;1994-08-18;18;8;1994;0;1;0
1246;58;1;1994-08-18;18;8;1994;0;1;0
1592;38;1;1994-08-18;18;8;1994;0;1;0
3728;10;1;1994-08-18;18;8;1994;0;1;0
4131;5;1;1994-08-19;19;8;1994;0;1;0
377;70;1;1994-08-19;19;8;1994;0;1;0
1911;68;1;1994-08-21;21;8;1994;0;1;0
635;21;1;1994-08-21;21;8;1994;0;1;0
3625;3;1;1994-08-22;22;8;1994;0;1;0
3425;70;1;1994-08-24;24;8;1994;0;1;0
1327;65;1;1994-08-24;24;8;1994;0;1;0
7106;64;1;1994-08-24;24;8;1994;0;1;0
2798;70;1;1994-08-24;24;8;1994;0;1;0
2401;16;1;1994-08-26;26;8;1994;0;1;0
3612;70;1;1994-08-27;27;8;1994;0;1;0
4580;9;1;1994-08-27;27;8;1994;0;1;0
3226;65;1;1994-08-28;28;8;1994;0;1;0
7106;63;1;1994-08-29;29;8;1994;0;1;0
3533;74;1;1994-08-29;29;8;1994;0;1;0
422;53;2;1994-08-29;29;8;1994;0;0;1
3608;72;2;1994-08-30;30;8;1994;0;0;1
1105;55;1;1994-09-01;1;9;1994;0;1;0
2596;1;1;1994-09-02;2;9;1994;0;1;0
7106;40;2;1994-09-02;2;9;1994;0;0;1
3579;53;1;1994-09-02;2;9;1994;0;1;0
710;25;1;1994-09-02;2;9;1994;0;1;0
7106;43;1;1994-09-03;3;9;1994;0;1;0
1766;28;1;1994-09-03;3;9;1994;0;1;0
1292;3;1;1994-09-03;3;9;1994;0;1;0
3797;64;1;1994-09-03;3;9;1994;0;1;0
3478;30;1;1994-09-04;4;9;1994;0;1;0
7106;1;2;1994-09-05;5;9;1994;0;0;1
1975;19;1;1994-09-07;7;9;1994;0;1;0
3049;61;1;1994-09-08;8;9;1994;0;1;0
3730;17;1;1994-09-08;8;9;1994;0;1;0
1714;72;1;1994-09-08;8;9;1994;0;1;0
518;74;1;1994-09-09;9;9;1994;0;1;0
6321;1;1;1994-09-10;10;9;1994;0;1;0
3926;72;1;1994-09-11;11;9;1994;0;1;0
1878;52;2;1994-09-13;13;9;1994;0;0;1
3712;3;1;1994-09-13;13;9;1994;0;1;0
2030;51;1;1994-09-13;13;9;1994;0;1;0
3869;72;1;1994-09-13;13;9;1994;0;1;0
1908;20;1;1994-09-13;13;9;1994;0;1;0
3142;2;1;1994-09-14;14;9;1994;0;1;0
1301;18;1;1994-09-15;15;9;1994;0;1;0
3288;54;1;1994-09-15;15;9;1994;0;1;0
318;36;1;1994-09-16;16;9;1994;0;1;0
3336;51;1;1994-09-19;19;9;1994;0;1;0
1653;1;1;1994-09-19;19;9;1994;0;1;0
577;29;1;1994-09-20;20;9;1994;0;1;0
2960;19;1;1994-09-20;20;9;1994;0;1;0
2267;54;2;1994-09-20;20;9;1994;0;0;1
1989;48;1;1994-09-21;21;9;1994;0;1;0
1352;1;1;1994-09-23;23;9;1994;0;1;0
851;15;1;1994-09-23;23;9;1994;0;1;0
716;47;1;1994-09-25;25;9;1994;0;1;0
3555;32;1;1994-09-26;26;9;1994;0;1;0
6;51;1;1994-09-27;27;9;1994;0;1;0
1828;1;1;1994-09-28;28;9;1994;0;1;0
1333;21;1;1994-09-29;29;9;1994;0;1;0
7106;61;1;1994-10-01;1;10;1994;0;1;0
3457;54;1;1994-10-01;1;10;1994;0;1;0
2627;76;1;1994-10-02;2;10;1994;0;1;0
2025;19;1;1994-10-02;2;10;1994;0;1;0
3975;20;1;1994-10-02;2;10;1994;0;1;0
2905;74;1;1994-10-03;3;10;1994;0;1;0
3827;1;1;1994-10-04;4;10;1994;0;1;0
939;55;1;1994-10-04;4;10;1994;0;1;0
1421;71;1;1994-10-05;5;10;1994;0;1;0
1934;46;1;1994-10-05;5;10;1994;0;1;0
3878;23;1;1994-10-07;7;10;1994;0;1;0
2363;47;1;1994-10-07;7;10;1994;0;1;0
1559;14;1;1994-10-08;8;10;1994;0;1;0
2195;73;1;1994-10-08;8;10;1994;0;1;0
1205;73;1;1994-10-08;8;10;1994;0;1;0
2059;37;1;1994-10-08;8;10;1994;0;1;0
2333;45;1;1994-10-08;8;10;1994;0;1;0
3074;74;2;1994-10-08;8;10;1994;0;0;1
2840;15;1;1994-10-09;9;10;1994;0;1;0
2430;3;1;1994-10-09;9;10;1994;0;1;0
2463;56;1;1994-10-11;11;10;1994;0;1;0
3860;4;1;1994-10-11;11;10;1994;0;1;0
2788;54;1;1994-10-12;12;10;1994;0;1;0
7106;37;1;1994-10-13;13;10;1994;0;1;0
596;31;1;1994-10-13;13;10;1994;0;1;0
3622;53;1;1994-10-15;15;10;1994;0;1;0
1312;23;1;1994-10-15;15;10;1994;0;1;0
2742;23;1;1994-10-15;15;10;1994;0;1;0
654;63;1;1994-10-16;16;10;1994;0;1;0
4283;39;1;1994-10-16;16;10;1994;0;1;0
2924;56;1;1994-10-16;16;10;1994;0;1;0
3756;39;2;1994-10-17;17;10;1994;0;0;1
2790;1;1;1994-10-18;18;10;1994;0;1;0
67;16;1;1994-10-19;19;10;1994;0;1;0
2949;1;1;1994-10-21;21;10;1994;0;1;0
3849;75;1;1994-10-21;21;10;1994;0;1;0
5422;66;1;1994-10-22;22;10;1994;0;1;0
988;10;1;1994-10-22;22;10;1994;0;1;0
3058;44;1;1994-10-23;23;10;1994;0;1;0
1958;40;1;1994-10-24;24;10;1994;0;1;0
1441;50;1;1994-10-25;25;10;1994;0;1;0
1109;66;1;1994-10-27;27;10;1994;0;1;0
2536;41;1;1994-10-28;28;10;1994;0;1;0
1295;15;1;1994-10-28;28;10;1994;0;1;0
3419;1;1;1994-10-29;29;10;1994;0;1;0
1993;68;1;1994-10-30;30;10;1994;0;1;0
1076;1;1;1994-10-30;30;10;1994;0;1;0
960;4;0;1994-11-02;2;11;1994;1;0;0
201;63;1;1994-11-02;2;11;1994;0;1;0
1168;29;1;1994-11-03;3;11;1994;0;1;0
2365;42;1;1994-11-04;4;11;1994;0;1;0
973;54;1;1994-11-05;5;11;1994;0;1;0
3663;67;1;1994-11-06;6;11;1994;0;1;0
3576;58;1;1994-11-07;7;11;1994;0;1;0
4082;49;1;1994-11-08;8;11;1994;0;1;0
2541;57;1;1994-11-08;8;11;1994;0;1;0
4476;24;1;1994-11-10;10;11;1994;0;1;0
2572;64;0;1994-11-13;13;11;1994;1;0;0
2377;77;1;1994-11-13;13;11;1994;0;1;0
1554;47;1;1994-11-15;15;11;1994;0;1;0
5632;5;2;1994-11-15;15;11;1994;0;0;1
940;37;1;1994-11-15;15;11;1994;0;1;0
1583;69;0;1994-11-17;17;11;1994;1;0;0
2218;19;1;1994-11-21;21;11;1994;0;1;0
1708;22;1;1994-11-21;21;11;1994;0;1;0
449;19;1;1994-11-22;22;11;1994;0;1;0
2044;6;1;1994-11-23;23;11;1994;0;1;0
7106;12;1;1994-11-24;24;11;1994;0;1;0
29;7;1;1994-11-24;24;11;1994;0;1;0
3752;1;1;1994-11-25;25;11;1994;0;1;0
2028;7;2;1994-11-26;26;11;1994;0;0;1
1294;71;1;1994-11-27;27;11;1994;0;1;0
106;63;1;1994-11-27;27;11;1994;0;1;0
2707;61;1;1994-11-27;27;11;1994;0;1;0
2027;19;1;1994-11-28;28;11;1994;0;1;0
3369;8;1;1994-12-01;1;12;1994;0;1;0
7106;54;0;1994-12-01;1;12;1994;1;0;0
1578;48;1;1994-12-01;1;12;1994;0;1;0
7106;20;1;1994-12-02;2;12;1994;0;1;0
1919;18;1;1994-12-04;4;12;1994;0;1;0
1307;56;1;1994-12-05;5;12;1994;0;1;0
2121;64;1;1994-12-05;5;12;1994;0;1;0
1436;3;1;1994-12-07;7;12;1994;0;1;0
3489;9;1;1994-12-08;8;12;1994;0;1;0
3348;4;1;1994-12-08;8;12;1994;0;1;0
2809;73;1;1994-12-08;8;12;1994;0;1;0
3364;21;2;1994-12-08;8;12;1994;0;0;1
2546;1;1;1994-12-08;8;12;1994;0;1;0
2343;68;1;1994-12-09;9;12;1994;0;1;0
594;54;1;1994-12-09;9;12;1994;0;1;0
