account_district_id;account_frequency;account_year;COUNT(client);MAX(client.birth_year);MAX(client.client_age);MAX(client.client_gender);MEAN(client.birth_year);MEAN(client.client_age);MEAN(client.client_gender);MIN(client.birth_year);MIN(client.client_age);MIN(client.client_gender);MODE(client.type);NUM_UNIQUE(client.type);SKEW(client.birth_year);SKEW(client.client_age);SKEW(client.client_gender);STD(client.birth_year);STD(client.client_age);STD(client.client_gender);SUM(client.birth_year);SUM(client.client_age);SUM(client.client_gender);COUNT(loan);MAX(loan.loan_amount);MAX(loan.loan_duration);MAX(loan.loan_payments);MAX(loan.loan_status);MAX(loan.loan_year);MEAN(loan.loan_amount);MEAN(loan.loan_duration);MEAN(loan.loan_payments);MEAN(loan.loan_status);MEAN(loan.loan_year);MIN(loan.loan_amount);MIN(loan.loan_duration);MIN(loan.loan_payments);MIN(loan.loan_status);MIN(loan.loan_year);SKEW(loan.loan_amount);SKEW(loan.loan_duration);SKEW(loan.loan_payments);SKEW(loan.loan_status);SKEW(loan.loan_year);STD(loan.loan_amount);STD(loan.loan_duration);STD(loan.loan_payments);STD(loan.loan_status);STD(loan.loan_year);SUM(loan.loan_amount);SUM(loan.loan_duration);SUM(loan.loan_payments);SUM(loan.loan_status);SUM(loan.loan_year);COUNT(transaction);MAX(transaction.trans_amount);MAX(transaction.trans_balance);MAX(transaction.trans_day);MAX(transaction.trans_month);MAX(transaction.trans_year);MEAN(transaction.trans_amount);MEAN(transaction.trans_balance);MEAN(transaction.trans_day);MEAN(transaction.trans_month);MEAN(transaction.trans_year);MIN(transaction.trans_amount);MIN(transaction.trans_balance);MIN(transaction.trans_day);MIN(transaction.trans_month);MIN(transaction.trans_year);MODE(transaction.trans_operation);MODE(transaction.trans_type);NUM_UNIQUE(transaction.trans_operation);NUM_UNIQUE(transaction.trans_type);SKEW(transaction.trans_amount);SKEW(transaction.trans_balance);SKEW(transaction.trans_day);SKEW(transaction.trans_month);SKEW(transaction.trans_year);STD(transaction.trans_amount);STD(transaction.trans_balance);STD(transaction.trans_day);STD(transaction.trans_month);STD(transaction.trans_year);SUM(transaction.trans_amount);SUM(transaction.trans_balance);SUM(transaction.trans_day);SUM(transaction.trans_month);SUM(transaction.trans_year);DAY(account_date);MONTH(account_date);WEEKDAY(account_date);YEAR(account_date)
56;1;1994;1;1979.0;43.0;1.0;1979.0;43.0;1.0;1979.0;43.0;1.0;OWNER;1;;;;;;;1979.0;43.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;163;23373.0;54663.1;31.0;12.0;1996.0;159.301226993865;24656.406134969326;18.736196319018404;6.877300613496932;1995.2269938650306;-15100.0;400.0;3.0;1.0;1994.0;withdrawal in cash;withdrawal;5;3;0.8253690412985695;0.1509125093917115;0.29500707266217674;-0.19586312562603755;-0.3818327346041425;9451.41693704051;8649.516783831874;9.51530814773784;3.5845570798156374;0.7311466851946327;25966.099999999995;4018994.2;3054.0;1121.0;325222.0;20;5;4;1994
67;1;1994;1;1957.0;65.0;0.0;1957.0;65.0;0.0;1957.0;65.0;0.0;OWNER;1;;;;;;;1957.0;65.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;205;49227.0;139294.2;31.0;12.0;1996.0;261.59463414634155;63026.53658536585;19.526829268292683;6.839024390243902;1995.1609756097562;-60300.0;700.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;3;3;0.1589293117074374;0.37290730853782716;-0.3074724370408552;-0.2844645515324271;-0.2860446693176014;21179.65632853895;26258.604039544192;10.061843679490938;3.4667098919425605;0.7723398522940584;53626.900000000016;12920440.0;4003.0;1402.0;409008.0;21;5;5;1994
51;1;1994;2;1953.0;72.0;1.0;1951.5;70.5;0.5;1950.0;69.0;0.0;DISPONENT;2;;;;2.1213203435596424;2.1213203435596424;0.7071067811865476;3903.0;141.0;1.0;1;165120.0;60.0;2752.0;1.0;1996.0;165120.0;60.0;2752.0;1.0;1996.0;165120.0;60.0;2752.0;1.0;1996.0;;;;;;;;;;;165120.0;60.0;2752.0;1.0;1996.0;116;11210.0;37946.3;31.0;12.0;1996.0;196.08103448275864;24377.37155172414;19.025862068965516;7.181034482758621;1994.7155172413793;-6300.0;1100.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;4;2;0.8458584665514199;-0.28743379881840136;0.26736435282834936;-0.32824964648736255;-0.5086813991648201;4432.9949332136675;6878.836566414742;8.493947929219244;3.653703631233321;0.490005048469985;22745.4;2827775.1;2207.0;833.0;231387.0;21;5;5;1994
31;2;1994;2;1977.0;52.0;1.0;1973.5;48.5;0.5;1970.0;45.0;0.0;DISPONENT;2;;;;4.949747468305833;4.949747468305833;0.7071067811865476;3947.0;97.0;1.0;1;104712.0;24.0;4363.0;1.0;1995.0;104712.0;24.0;4363.0;1.0;1995.0;104712.0;24.0;4363.0;1.0;1995.0;;;;;;;;;;;104712.0;24.0;4363.0;1.0;1995.0;108;48996.0;119752.3;31.0;12.0;1995.0;278.84537037037035;52379.128703703704;18.537037037037038;6.694444444444445;1994.851851851852;-44800.0;300.0;1.0;1.0;1994.0;withdrawal in cash;credit;4;3;0.692179402753214;0.3548618127788998;0.15526173500127333;-0.18524063933086413;-2.0088966225144342;17185.714118251748;25655.51365409269;8.888116529269167;3.2452937408152214;0.3569029506248577;30115.299999999996;5656945.9;2002.0;723.0;215444.0;22;5;6;1994
21;1;1994;1;1972.0;50.0;0.0;1972.0;50.0;0.0;1972.0;50.0;0.0;OWNER;1;;;;;;;1972.0;50.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;233;14730.0;62729.7;31.0;12.0;1996.0;242.18540772532188;35179.055793991414;17.665236051502145;6.648068669527897;1995.266094420601;-12800.0;700.0;2.0;1.0;1994.0;remittance to another bank;withdrawal;4;2;1.1605848985755847;0.1571744519703005;0.5880951490368869;-0.09919109965839829;-0.44438727696467856;4878.870411498953;9316.56814042324;8.602297310446517;3.672557616095359;0.7177015093780835;56429.2;8196720.0;4116.0;1549.0;464897.0;22;5;6;1994
5;1;1994;1;1946.0;76.0;1.0;1946.0;76.0;1.0;1946.0;76.0;1.0;OWNER;1;;;;;;;1946.0;76.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;168;29034.0;67077.7;31.0;12.0;1996.0;233.1011904761904;40001.74345238096;18.220238095238095;7.053571428571429;1995.2142857142858;-23200.0;600.0;2.0;1.0;1994.0;withdrawal in cash;withdrawal;4;2;1.0437844838824308;0.2498204722816886;0.2124376711704958;-0.22999732687053306;-0.3685047159012868;11152.999559260325;11017.153854500235;9.952838246677581;3.4955213921889587;0.7433768005388383;39160.999999999985;6720292.9;3061.0;1185.0;335196.0;22;5;6;1994
31;2;1994;2;1977.0;52.0;1.0;1973.5;48.5;0.5;1970.0;45.0;0.0;DISPONENT;2;;;;4.949747468305833;4.949747468305833;0.7071067811865476;3947.0;97.0;1.0;1;92976.0;24.0;3874.0;1.0;1995.0;92976.0;24.0;3874.0;1.0;1995.0;92976.0;24.0;3874.0;1.0;1995.0;;;;;;;;;;;92976.0;24.0;3874.0;1.0;1995.0;109;48996.0;122342.1;31.0;12.0;1995.0;197.54036697247713;50436.46605504587;18.96330275229358;6.669724770642202;1994.8532110091744;-45500.0;300.0;1.0;1.0;1994.0;withdrawal in cash;credit;4;3;0.6223572582301978;0.6354620872616767;-0.0006824088848340614;-0.177508623134148;-2.0240936788527826;17278.426735303314;26490.316135252073;8.983448366099806;3.223338061215537;0.35553007044236773;21531.90000000001;5497574.8;2067.0;727.0;217439.0;22;5;6;1994
1;1;1994;2;1979.0;50.0;1.0;1975.5;46.5;0.5;1972.0;43.0;0.0;DISPONENT;2;;;;4.949747468305833;4.949747468305833;0.7071067811865476;3951.0;93.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;178;47346.0;120180.6;31.0;12.0;1996.0;108.25898876404491;41450.05674157303;18.752808988764045;7.370786516853933;1995.0112359550562;-61000.0;400.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;4;3;0.4086057781750186;0.6256043313777238;-0.1203377520175577;-0.3497596263753353;-0.017250971283791987;16742.005083099993;25457.79854982082;10.5843727668324;3.327278192285209;0.7286607484858926;19270.099999999995;7378110.1;3338.0;1312.0;355112.0;23;5;0;1994
35;1;1994;1;1961.0;61.0;0.0;1961.0;61.0;0.0;1961.0;61.0;0.0;OWNER;1;;;;;;;1961.0;61.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;227;31010.0;72676.6;31.0;12.0;1996.0;221.9612334801762;38132.5127753304;16.044052863436125;6.71806167400881;1995.2775330396476;-19800.0;800.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;4;2;1.2117881767054175;0.4107008457283546;0.42303148762438225;-0.1174201958828042;-0.4560405746221645;10211.624313643924;11204.154260712632;10.03523867977364;3.665164852282853;0.7087175832738305;50385.2;8656080.4;3642.0;1525.0;452928.0;24;5;1;1994
72;1;1994;1;1950.0;72.0;0.0;1950.0;72.0;0.0;1950.0;72.0;0.0;OWNER;1;;;;;;;1950.0;72.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;204;48368.0;94407.7;31.0;12.0;1996.0;306.3921568627451;42999.20686274509;18.063725490196077;6.651960784313726;1995.2598039215686;-31200.0;400.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;5;3;1.4688152380392216;0.5708064988222796;0.39708014298388183;-0.08678031949390065;-0.4257812328383897;16179.53286717625;16899.933213400313;9.144750457459148;3.632291691813193;0.713108756989551;62503.99999999999;8771838.2;3685.0;1357.0;407033.0;24;5;1;1994
71;1;1994;1;1922.0;100.0;1.0;1922.0;100.0;1.0;1922.0;100.0;1.0;OWNER;1;;;;;;;1922.0;100.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;141;5500.0;29639.8;31.0;12.0;1996.0;176.51418439716312;20807.177304964538;18.23404255319149;6.560283687943262;1995.290780141844;-5100.0;600.0;2.0;1.0;1994.0;withdrawal in cash;withdrawal;5;2;0.6171648456748355;-0.9472982693842588;0.08768167959351543;-0.08852634242127191;-0.4901346173151805;3176.8431587163823;4614.6307297608;11.034127771776554;3.7973088108107023;0.712530772189859;24888.5;2933812.0;2571.0;925.0;281336.0;24;5;1;1994
57;1;1994;1;1958.0;63.0;0.0;1958.0;63.0;0.0;1958.0;63.0;0.0;OWNER;1;;;;;;;1958.0;63.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;197;14678.0;44893.4;31.0;12.0;1996.0;140.46598984771575;24552.736040609136;17.15736040609137;6.786802030456853;1995.2588832487309;-31840.0;700.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;4;2;-0.0011941754442781089;0.071070594195104;0.2481333700448689;-0.16955113465861874;-0.4245439129305305;5558.09136958578;6805.500924280162;10.052952106631178;3.6998660243802357;0.7135601826473448;27671.800000000003;4836889.0;3380.0;1337.0;393066.0;25;5;2;1994
8;1;1994;1;1942.0;80.0;1.0;1942.0;80.0;1.0;1942.0;80.0;1.0;OWNER;1;;;;;;;1942.0;80.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;208;48037.0;137043.2;31.0;12.0;1996.0;95.07788461538459;36827.658173076925;23.629807692307693;6.846153846153846;1995.201923076923;-45300.0;-1291.0;1.0;1.0;1994.0;withdrawal in cash;credit;3;3;0.633201627318236;0.96243706401458;-1.0186509775966064;-0.2370880779496643;-0.36929163137472515;14741.5049278743;29925.328077385537;8.675718570612018;3.5407066375407648;0.7786996182763166;19776.199999999993;7660152.9;4915.0;1424.0;415002.0;26;5;3;1994
68;1;1994;1;1944.0;78.0;1.0;1944.0;78.0;1.0;1944.0;78.0;1.0;OWNER;1;;;;;;;1944.0;78.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;107;40687.0;108071.2;31.0;12.0;1996.0;396.94766355140194;44517.72242990654;20.35514018691589;7.373831775700935;1995.4953271028037;-50700.0;400.0;1.0;1.0;1994.0;withdrawal in cash;credit;4;3;0.5692483767578764;0.6951184047250922;-0.2788678860780794;-0.27144959093298143;-0.8831242539633927;14071.215673134877;23178.905082587607;9.401176498483258;3.337956002304464;0.6350431834330321;42473.40000000001;4763396.3;2178.0;789.0;213518.0;26;5;3;1994
44;1;1994;1;1980.0;42.0;0.0;1980.0;42.0;0.0;1980.0;42.0;0.0;OWNER;1;;;;;;;1980.0;42.0;0.0;1;277884.0;36.0;7719.0;0.0;1996.0;277884.0;36.0;7719.0;0.0;1996.0;277884.0;36.0;7719.0;0.0;1996.0;;;;;;;;;;;277884.0;36.0;7719.0;0.0;1996.0;117;47031.0;129394.2;31.0;12.0;1996.0;99.2649572649572;46487.002564102564;20.153846153846153;6.153846153846154;1994.905982905983;-53200.0;1000.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;3;3;0.6634695632801841;0.5379383302467419;-0.4416962273640463;0.010765592206378906;-0.38695696225287635;16757.67299348074;28041.87507972631;9.660277165131538;3.6920590101930952;0.45453473716696485;11613.999999999993;5438979.3;2358.0;720.0;233404.0;26;5;3;1994
23;1;1994;1;1951.0;71.0;1.0;1951.0;71.0;1.0;1951.0;71.0;1.0;OWNER;1;;;;;;;1951.0;71.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;167;35959.5;86862.5;31.0;12.0;1996.0;285.87485029940115;48915.68443113772;19.748502994011975;7.059880239520958;1995.2275449101796;-20700.0;1100.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;4;2;1.0708471029588535;0.3974943759743203;-0.04607264538807259;-0.22655550494866222;-0.39321082542318764;13812.183868271157;12149.258374673549;9.333653685399243;3.4722663665840487;0.7418362653968886;47741.09999999999;8168919.3;3298.0;1179.0;333203.0;26;5;3;1994
32;1;1994;2;1968.0;61.0;1.0;1964.5;57.5;0.5;1961.0;54.0;0.0;DISPONENT;2;;;;4.949747468305833;4.949747468305833;0.7071067811865476;3929.0;115.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;139;3341.0;22673.0;31.0;12.0;1996.0;135.28201438848922;16670.657553956833;17.302158273381295;6.58273381294964;1995.2805755395684;-6210.0;900.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;5;2;0.1670603830622296;-1.7665806225612652;0.16291813724448226;-0.08491022108738909;-0.4533566038523098;2018.9327680535948;2884.061773770529;11.312846792672401;3.80864630479227;0.7022611201305243;18804.2;2317221.4;2405.0;915.0;277344.0;29;5;6;1994
74;1;1994;1;1979.0;42.0;1.0;1979.0;42.0;1.0;1979.0;42.0;1.0;OWNER;1;;;;;;;1979.0;42.0;1.0;1;194880.0;48.0;4060.0;1.0;1995.0;194880.0;48.0;4060.0;1.0;1995.0;194880.0;48.0;4060.0;1.0;1995.0;;;;;;;;;;;194880.0;48.0;4060.0;1.0;1995.0;113;36536.0;71138.8;31.0;12.0;1995.0;274.3982300884956;36421.425663716815;18.4070796460177;6.920353982300885;1994.6814159292035;-23532.0;300.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;5;3;1.2239425883835517;0.4897361586629918;-0.11014760584114777;-0.28046702420886177;-0.7892461972323648;12633.435844494605;13195.884796079004;11.079773373247686;3.446379033856596;0.468002722932885;31007.000000000004;4115621.1;2080.0;782.0;225399.0;1;6;2;1994
22;1;1994;1;1973.0;49.0;0.0;1973.0;49.0;0.0;1973.0;49.0;0.0;OWNER;1;;;;;;;1973.0;49.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;177;36513.0;72302.6;31.0;12.0;1996.0;139.98926553672317;36026.937288135596;20.10734463276836;6.570621468926554;1995.2429378531074;-25400.0;300.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;5;2;0.8557792786399264;0.5024680089436464;-0.17057667498582127;-0.11791046882343363;-0.40676073780732386;14084.541716918686;13156.353803938122;9.540273620283205;3.7350970776893804;0.7251711095749832;24778.100000000002;6376767.9;3559.0;1163.0;353158.0;1;6;2;1994
20;1;1994;1;1937.0;85.0;1.0;1937.0;85.0;1.0;1937.0;85.0;1.0;OWNER;1;;;;;;;1937.0;85.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;193;9100.0;32079.4;31.0;12.0;1996.0;108.02694300518134;19617.418134715026;19.89637305699482;6.83419689119171;1995.238341968912;-5900.0;300.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;4;2;1.0854983251629091;-0.15062411061214673;0.05060648887582672;-0.15546344857309413;-0.3807933570547712;2413.270799855863;4873.913493980465;8.819937009985027;3.6491253950134346;0.7109129599432877;20849.199999999997;3786161.7;3840.0;1319.0;385081.0;1;6;2;1994
1;1;1994;1;1953.0;69.0;1.0;1953.0;69.0;1.0;1953.0;69.0;1.0;OWNER;1;;;;;;;1953.0;69.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;201;18994.5;48798.1;31.0;12.0;1996.0;158.4910447761194;31078.483084577114;17.208955223880597;6.766169154228856;1995.2636815920398;-11200.0;800.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;4;2;1.4574059479896224;-0.1012036211163729;0.14941597853799923;-0.17138001018512244;-0.43960390467512617;6401.728667697455;7617.934299907848;10.970237891813701;3.616635142123654;0.7177216578240014;31856.7;6246775.1;3459.0;1360.0;401048.0;2;6;3;1994
5;1;1994;1;1959.0;63.0;0.0;1959.0;63.0;0.0;1959.0;63.0;0.0;OWNER;1;;;;;;;1959.0;63.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;231;30121.5;69512.3;31.0;12.0;1996.0;195.03246753246756;43240.25108225108;17.83982683982684;6.7186147186147185;1995.2900432900433;-21200.0;1100.0;1.0;1.0;1994.0;remittance to another bank;withdrawal;5;2;1.228089620186401;0.2568601446246961;0.26809101630199395;-0.1470810349975154;-0.47344083128352654;9793.22591582891;8767.323030558524;9.503563083087995;3.661022639687463;0.7026876960054459;45052.50000000001;9988498.0;4121.0;1552.0;460912.0;2;6;3;1994
70;1;1994;1;1940.0;82.0;0.0;1940.0;82.0;0.0;1940.0;82.0;0.0;OWNER;1;;;;;;;1940.0;82.0;0.0;1;134784.0;24.0;5616.0;1.0;1995.0;134784.0;24.0;5616.0;1.0;1995.0;134784.0;24.0;5616.0;1.0;1995.0;;;;;;;;;;;134784.0;24.0;5616.0;1.0;1995.0;55;43785.0;112839.2;31.0;12.0;1995.0;294.8854545454546;44005.11272727273;20.21818181818182;7.818181818181818;1994.2363636363636;-58800.0;900.0;1.0;1.0;1994.0;withdrawal in cash;credit;3;3;0.08679189797117826;0.5920780633908708;-0.561863697181257;-0.6653139222169963;1.2761567784006465;16638.72867628768;25288.20097524663;11.77676763344917;3.935079222181999;0.4287637855957626;16218.700000000003;2420281.2;1112.0;430.0;109683.0;4;6;5;1994
77;1;1994;1;1959.0;63.0;1.0;1959.0;63.0;1.0;1959.0;63.0;1.0;OWNER;1;;;;;;;1959.0;63.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;154;22276.0;81903.5;31.0;12.0;1996.0;393.75324675324674;47332.749350649356;21.87012987012987;6.64935064935065;1995.2402597402597;-26000.0;500.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;4;2;0.4089549217912556;-0.3611654753510224;-0.7219355622469518;-0.12593627144578928;-0.4096154777493548;9518.032920430625;10718.889917217071;9.424416417987102;3.7425873884121312;0.7325771038876897;60638.0;7289243.4;3368.0;1024.0;307267.0;4;6;5;1994
15;1;1994;2;1975.0;54.0;1.0;1971.5;50.5;0.5;1968.0;47.0;0.0;DISPONENT;2;;;;4.949747468305833;4.949747468305833;0.7071067811865476;3943.0;101.0;1.0;1;21396.0;12.0;1783.0;1.0;1995.0;21396.0;12.0;1783.0;1.0;1995.0;21396.0;12.0;1783.0;1.0;1995.0;;;;;;;;;;;21396.0;12.0;1783.0;1.0;1995.0;78;16048.0;46848.9;31.0;12.0;1995.0;317.71923076923076;30812.94615384615;17.846153846153847;6.4743589743589745;1994.5897435897436;-14075.0;1000.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;4;3;0.5307961849396217;-0.645682199124684;-0.05290419227052674;0.06387831507063889;-0.3720944585742697;6719.2148696235945;7990.971151238132;11.657534125967715;3.466816193399142;0.49506387980583505;24782.1;2403409.8;1392.0;505.0;155578.0;4;6;5;1994
8;1;1994;1;1968.0;54.0;1.0;1968.0;54.0;1.0;1968.0;54.0;1.0;OWNER;1;;;;;;;1968.0;54.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;175;17682.0;67472.5;31.0;12.0;1996.0;296.6805714285714;39641.981714285714;19.49142857142857;6.662857142857143;1995.24;-29300.0;1100.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;4;2;0.23004841191836817;-0.17183349144359564;-0.16838730597008764;-0.10544071665240985;-0.39374982732978736;7275.858205269228;9370.312937567223;10.146551745064473;3.661785077081793;0.7188752389640962;51919.1;6937346.8;3411.0;1166.0;349167.0;5;6;6;1994
44;2;1994;1;1955.0;67.0;0.0;1955.0;67.0;0.0;1955.0;67.0;0.0;OWNER;1;;;;;;;1955.0;67.0;0.0;1;314520.0;60.0;5242.0;1.0;1995.0;314520.0;60.0;5242.0;1.0;1995.0;314520.0;60.0;5242.0;1.0;1995.0;;;;;;;;;;;314520.0;60.0;5242.0;1.0;1995.0;130;49457.0;128119.4;31.0;12.0;1995.0;388.3623076923076;63527.42;16.03846153846154;6.923076923076923;1994.6461538461538;-56700.0;500.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;4;3;0.13528996438455573;0.25713128550955544;0.2038969022252355;-0.26844821512279166;-0.618474216941105;21790.34825362607;28698.379826165863;11.065978202751918;3.2507968840937873;0.48001192591036146;50487.099999999984;8258564.6;2085.0;900.0;259304.0;5;6;6;1994
16;1;1994;1;1971.0;51.0;0.0;1971.0;51.0;0.0;1971.0;51.0;0.0;OWNER;1;;;;;;;1971.0;51.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;162;47032.0;134459.9;31.0;12.0;1996.0;175.68086419753084;47770.59938271605;21.30246913580247;7.067901234567901;1995.1913580246915;-57900.0;200.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;3;3;0.0290467379643431;0.8309779540513026;-0.7232827262391626;-0.29033583343402114;-0.35187823291458176;18190.408127729246;26215.10326548063;10.502936298204165;3.4553523936203447;0.7844288234736734;28460.299999999996;7738837.1;3451.0;1145.0;323221.0;6;6;0;1994
2;1;1994;1;1948.0;74.0;1.0;1948.0;74.0;1.0;1948.0;74.0;1.0;OWNER;1;;;;;;;1948.0;74.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;173;26434.0;67730.6;31.0;12.0;1996.0;224.70462427745656;42959.78265895954;17.248554913294797;6.601156069364162;1995.271676300578;-38240.0;200.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;4;2;0.7048826845050864;-0.2566314944510476;0.01970365175587102;-0.11970585680189214;-0.4311433324121554;9960.063550463965;10685.129211113262;11.7484071505035;3.7209961850587345;0.6997973704770696;38873.89999999999;7432042.4;2984.0;1142.0;345182.0;6;6;0;1994
1;1;1994;1;1958.0;64.0;0.0;1958.0;64.0;0.0;1958.0;64.0;0.0;OWNER;1;;;;;;;1958.0;64.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;169;12807.0;42322.5;31.0;12.0;1996.0;19.197041420118357;14367.895266272188;20.27810650887574;7.242603550295858;1995.2662721893491;-18400.0;-5467.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;3;2;0.5586630666743201;0.3887222375586083;-0.3271643738823029;-0.27499243244983307;-0.4667157090635218;5285.906841539271;12010.354086572901;10.0480775803144;3.4322119537498725;0.7360518529520744;3244.3000000000025;2428174.3;3427.0;1224.0;337200.0;7;6;1;1994
70;1;1994;1;1935.0;87.0;0.0;1935.0;87.0;0.0;1935.0;87.0;0.0;OWNER;1;;;;;;;1935.0;87.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;139;4039.0;23337.3;31.0;12.0;1996.0;98.90863309352517;14926.840287769784;19.388489208633093;6.683453237410072;1995.2446043165467;-5300.0;800.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;5;2;0.45963488319588797;-0.06645632308732491;-0.20252288050990605;-0.11701182686320596;-0.3927680022717757;2425.1802511967016;3725.3552518026036;11.099360728011995;3.7008341621836855;0.7106001405092044;13748.3;2074830.8;2695.0;929.0;277339.0;7;6;1;1994
16;1;1994;2;1923.0;103.0;1.0;1921.0;101.0;0.5;1919.0;99.0;0.0;DISPONENT;2;;;;2.8284271247461903;2.8284271247461903;0.7071067811865476;3842.0;202.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;193;6444.0;36947.6;31.0;12.0;1996.0;160.8580310880829;24775.305699481865;17.134715025906736;6.7979274611398965;1995.2642487046633;-9850.0;200.0;2.0;1.0;1994.0;withdrawal in cash;withdrawal;5;2;0.926310201520222;-0.6865856640736065;0.2211441008325978;-0.16805345414769818;-0.4133609250598984;3055.3839905038703;5760.675111027448;10.811957454915758;3.689172763941897;0.6979259305194287;31045.6;4781634.0;3307.0;1312.0;385086.0;7;6;1;1994
8;1;1994;1;1952.0;70.0;1.0;1952.0;70.0;1.0;1952.0;70.0;1.0;OWNER;1;;;;;;;1952.0;70.0;1.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;167;9800.0;37056.3;31.0;12.0;1996.0;80.76467065868263;20177.226347305386;19.766467065868262;6.81437125748503;1995.245508982036;-8000.0;200.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;4;2;0.7522892916630668;0.6030588745462372;-0.13778619912145104;-0.19329111009323743;-0.4002878995305416;3698.946825755733;6757.79827217223;9.86288290156245;3.5898497375859613;0.7152981168743602;13487.7;3369596.8;3301.0;1138.0;333206.0;8;6;2;1994
58;1;1994;1;1943.0;79.0;0.0;1943.0;79.0;0.0;1943.0;79.0;0.0;OWNER;1;;;;;;;1943.0;79.0;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;200;8200.0;31785.2;31.0;12.0;1996.0;81.7355;21319.4935;17.29;6.805;1995.28;-4470.0;600.0;1.0;1.0;1994.0;withdrawal in cash;withdrawal;5;2;1.0589432815751296;-0.5621489161774009;0.19019941637046375;-0.16639675762231934;-0.46314352919969504;1856.6218722920164;4670.120280633643;10.430719030703846;3.6418802090797056;0.7100145090177173;16347.1;4263898.7;3458.0;1361.0;399056.0;8;6;2;1994
